Date,GOL,CVC,WEGE,MGLU,TOTS,BOVA
2015-09-10,4.289999961853027,16.100000381469727,6.15384578704834,0.07500000298023224,9.74814510345459,45.130001068115234
2015-09-11,4.300000190734863,15.819999694824219,6.169229984283447,0.07124999910593033,9.981036186218262,44.880001068115234
2015-09-14,4.329999923706055,15.600000381469727,6.319230079650879,0.06812500208616257,9.981036186218262,46.099998474121094
2015-09-15,4.449999809265137,15.649999618530273,6.3461527824401855,0.06562499701976776,9.981036186218262,45.900001525878906
2015-09-16,4.570000171661377,15.949999809265137,6.396152973175049,0.06937500089406967,10.49339485168457,47.09000015258789
2015-09-17,4.599999904632568,16.040000915527344,6.442306995391846,0.07124999910593033,10.140731811523438,47.119998931884766
2015-09-18,4.559999942779541,16.350000381469727,6.323075771331787,0.06437499821186066,9.981036186218262,45.790000915527344
2015-09-21,4.090000152587891,15.619999885559082,6.25,0.0625,9.957745552062988,45.209999084472656
2015-09-22,3.759999990463257,15.0,6.349999904632568,0.05968699976801872,9.944437980651855,44.939998626708984
2015-09-23,3.75,14.329999923706055,6.261538028717041,0.05937499925494194,9.847954750061035,43.88999938964844
2015-09-24,3.680000066757202,14.0,6.25,0.06093699857592583,9.714875221252441,44.0
2015-09-28,3.5399999618530273,13.600000381469727,6.015384197235107,0.05624999850988388,9.60175609588623,42.75
2015-09-29,3.430000066757202,13.300000190734863,5.961537837982178,0.05562499910593033,9.754798889160156,42.95000076293945
2015-09-30,3.6700000762939453,13.800000190734863,5.942306995391846,0.05624999850988388,10.027613639831543,43.43000030517578
2015-10-01,3.4800000190734863,13.800000190734863,6.111537933349609,0.05136699974536896,9.814684867858887,44.029998779296875
2015-10-02,3.6600000858306885,13.699999809265137,6.2846150398254395,0.05078100040555,10.207271575927734,45.459999084472656
2015-10-05,3.75,13.609999656677246,6.438460826873779,0.054687000811100006,10.450143814086914,46.130001068115234
2015-10-06,3.930000066757202,13.819999694824219,6.423076152801514,0.056678999215364456,10.277139663696289,46.189998626708984
2015-10-07,4.03000020980835,13.829999923706055,6.476922988891602,0.060780998319387436,10.646437644958496,47.5
2015-10-08,4.110000133514404,14.069999694824219,6.25,0.06242100149393082,10.67638111114502,47.59000015258789
2015-10-09,4.400000095367432,14.800000190734863,6.138461112976074,0.06019499897956848,10.989119529724121,47.790000915527344
2015-10-13,3.809999942779541,14.3100004196167,6.2846150398254395,0.05441400036215782,11.029044151306152,45.93000030517578
2015-10-14,3.8399999141693115,14.350000381469727,6.211537837982178,0.052928999066352844,10.729613304138184,45.29999923706055
2015-10-15,3.990000009536743,14.390000343322754,6.226922988891602,0.052538998425006866,11.078948974609375,45.790000915527344
2015-10-16,3.869999885559082,14.850000381469727,6.15384578704834,0.05050700157880783,10.812788963317871,45.849998474121094
2015-10-19,3.6600000858306885,15.199999809265137,6.119229793548584,0.049803998321294785,11.418305397033691,46.0
2015-10-20,3.680000066757202,15.949999809265137,6.134614944458008,0.04882799834012985,11.444920539855957,45.54999923706055
2015-10-21,3.5899999141693115,15.359999656677246,6.023076057434082,0.046875,11.145489692687988,45.560001373291016
2015-10-22,3.740000009536743,15.449999809265137,6.0961527824401855,0.046875,11.611270904541016,46.29999923706055
2015-10-23,3.630000114440918,15.380000114440918,6.0961527824401855,0.04625000059604645,11.53142261505127,45.959999084472656
2015-10-26,3.549999952316284,14.3100004196167,6.019229888916016,0.04843699932098389,11.617924690246582,45.779998779296875
2015-10-27,3.559999942779541,14.069999694824219,6.003846168518066,0.05039000138640404,11.64454174041748,45.54999923706055
2015-10-28,3.559999942779541,14.579999923706055,5.830769062042236,0.047968000173568726,11.30518627166748,45.34000015258789
2015-10-29,3.490000009536743,14.5,5.588460922241211,0.04593700170516968,11.075621604919434,44.18000030517578
2015-10-30,3.549999952316284,14.600000381469727,5.538461208343506,0.04609299823641777,11.368399620056152,44.400001525878906
2015-11-03,3.6600000858306885,15.0,5.5346150398254395,0.04425700008869171,12.133611679077148,46.630001068115234
2015-11-04,3.700000047683716,15.100000381469727,5.526923179626465,0.04593700170516968,11.787603378295898,46.18000030517578
2015-11-05,3.799999952316284,15.199999809265137,5.919229984283447,0.04605399817228317,12.22676944732666,46.45000076293945
2015-11-06,3.619999885559082,14.699999809265137,5.792306900024414,0.044218000024557114,12.163555145263672,45.529998779296875
2015-11-09,3.549999952316284,14.699999809265137,5.738461017608643,0.043202999979257584,12.276674270629883,44.7599983215332
2015-11-10,3.4800000190734863,14.75,5.5653839111328125,0.04101499915122986,12.13693904876709,44.93000030517578
2015-11-11,3.509999990463257,14.970000267028809,5.592307090759277,0.04125000163912773,11.973916053771973,45.779998779296875
2015-11-12,3.559999942779541,14.800000190734863,5.480769157409668,0.040233999490737915,12.060418128967285,45.33000183105469
